id,address,categories,city,country,keys,latitude,longitude,name,postalCode,province
AVwdnRR4IN2L1WUfxjTZ,2280 Monterey Hwy,"Take Out,Carry-out food,Caterers,Breakfast,Fried Chicken Joint,Food Delivery,American restaurants,Fast Food Restaurants,Fast Food,Chicken Restaurants,Restaurants,Restaurant,Barbecued poultry,Fast Food Restaurant,Family style restaurants,Family Style Dining,Chicken,Barbecue,Spare rib restaurants,Sandwiches,Catering,Sandwich Shops,Chicken Take Out",San Jose,US,us/ca/sanjose/2280montereyhwy/-345832572,37.3029,-121.8599,Chick-fil-A,95112,CA
AVweGvp9ByjofQCxvUNd,2719 McKee Rd,"Printing,Copying & Duplicating Services,Commercial Printing,Take Out,Fast Food Restaurants,Chicken Restaurants,Restaurants,Restaurant,Copy Centers,Wings Joint,Engravers,Printing Services,Chicken Take Out",San Jose,US,us/ca/sanjose/2719mckeerd/-1112491379,37.3703,-121.8428,Wingstop,95127,CA
AVwdHXBkIN2L1WUfsXAu,1299 E Santa Clara St,"Ice Cream Parlors,Breakfast,Burgers,Breakfast & Brunch Restaurants,Fast Food,Fast Food Restaurants,Take Out Restaurants,Cafes,Restaurants,Frozen Yogurt Shops,Restaurant,Ice Cream & Frozen Yogurt Shops,Fast Food Restaurant,Coffeehouses,Salads,Hamburgers,Hamburgers and Hot Dogs,Fast Food Restaurant Central San Jose,Sandwich Shops",San Jose,US,us/ca/sanjose/1299esantaclarast/-1161002137,37.3487,-121.8651,McDonald's,95116,CA
AVwckoRckufWRAb5wqO6,1366 S De Anza Blvd,"Restaurant,Breakfast Spot,American Restaurants,Chain Restaurant,Pancakes & Waffles Restaurants,Breakfast & Brunch,Breakfast & Brunch Restaurants,Fast Food Restaurants,Family Style Restaurants,Restaurants,Sandwich Shops,Breakfast Brunch & Lunch Restaurants",San Jose,US,us/ca/sanjose/1366sdeanzablvd/-1344341956,37.2989,-122.032,The Original Pancake House,95129,CA
AWjSRee3RxPSIh2RAOjH,4851 Santa Anita Road,"Ice Cream Parlors,Breakfast,Fast Food,Coffeehouses,Salads,Hamburgers,Restaurants,Sandwich Shops",El Monte,US,us/ca/elmonte/4851santaanitaroad/-1161002137,34.093,-118.0269,McDonald's,91731,CA
AVwc7P23IN2L1WUfqZkA,11442 Telegraph Rd,"Hamburgers & Hot Dogs,Burger Joint,Restaurant,Breakfast,Food and Beverage,Fast Food Restaurant,Burgers,Fast Food Restaurants,Fast Food,Chicken,Hamburgers,Restaurants",Santa Fe Springs,US,us/ca/santafesprings/11442telegraphrd/-230519289,33.9483,-118.0894,Jack in the Box,90670,CA
AWjXu1An3-Khe5l_0_8u,19091 Brookhurst Street,"Fast Food,Chicken,Restaurants",Huntington Beach,US,us/ca/huntingtonbeach/19091brookhurststreet/106088,33.6854,-117.9546,KFC,92646,CA
AVwdqjUW_7pvs4fz8INO,9410 Rosedale Hwy,"Donut Shops,Dessert Shops,Coffeehouses,Fast Food,Restaurants,Breakfast Brunch & Lunch Restaurants",Bakersfield,US,us/ca/bakersfield/9410rosedalehwy/2010203036,35.3838,-119.1067,Krispy Kreme,93312,CA
AWqrgq4lsVYjT2BJ_HQw,4800 White Lane,"Fast Food,Hamburgers",Bakersfield,US,us/ca/bakersfield/4800whitelane/554191587,35.3185,-119.0561,Carl's Jr.,93309,CA
AWeArVqba4HuVbedbj06,8104 Delta Shores Cir S,"Carry-out food,Caterers,Breakfast,Food Delivery,Fast Food,Restaurants,Barbecued poultry,Family style restaurants,Family Style Dining,Chicken,Barbecue,Spare rib restaurants,Sandwiches,Chicken restaurants,Catering,Sandwich Shops",Sacramento,US,us/ca/sacramento/8104deltashorescirs/-345832572,38.4663,-121.4923,Chick-fil-A,95832,CA
AVwdOwNoByjofQCxm5BH,5595 Mack Rd,"Home Cooking Restaurants,Fried Chicken Joint Southwestern Sacramento,Fried Chicken Joint,Take Out Restaurants,Fast Food Restaurants,Chicken Restaurants,Restaurants",Sacramento,US,us/ca/sacramento/5595mackrd/1758161920,38.4743,-121.4364,Louisiana Fried Chicken,95823,CA
AWh02_LyRxPSIh2R9jmD,160 Sacramento Street,"American Restaurants,Australian,Diners,Breakfast Brunch and Lunch Restaurants,,Fast Food Restaurants,Family Style Restaurants,Restaurants,Sandwich Shops",Auburn,US,us/ca/auburn/160sacramentostreet/-2099129955,38.8952,-121.0784,Awful Annie's,95603,CA
AVwdGWxQIN2L1WUfsNBu,748 N Main St,"Hamburgers & Hot Dogs,Restaurant,American Restaurants,Burger Joint,Take Out Restaurants,Fast Food Restaurants,Restaurants",Porterville,US,us/ca/porterville/748nmainst/-149182743,36.0791,-119.0188,Juicy Burger,93257,CA
AVwdJMusIN2L1WUfspjl,113 N School St,"Burger Joint,American Restaurants,Restaurant,E-Commerce,Hot Dog Restaurants,Fast Food Restaurants,Hamburgers and Hot Dogs,Restaurants,Sandwich Shops",Lodi,US,us/ca/lodi/113nschoolst/1892763779,38.1359,-121.2737,Moo Moo's Burger Barn,95240,CA
AWkUO3gBIxWefVJwGrKH,37123 Fremont Boulevard,"Fast Food,Chicken,Restaurants",Fremont,US,us/ca/fremont/37123fremontboulevard/106088,37.5595,-122.0101,KFC,94536,CA
AVwdMCK3IN2L1WUftIiO,1575 Sullivan Ave,"Restaurant,Dessert Shops,Doughnuts,Coffeehouses,Diners,Fast Food,Doughnut Shops,Bakeries,Restaurants,Coffee house and espresso bar restaurants",Daly City,US,us/ca/dalycity/1575sullivanave/2010203036,37.6888,-122.4715,Krispy Kreme,94015,CA
AVwd7hveByjofQCxtwkw,1505 E Highland Ave,"Restaurant,Fast Food Restaurant,American Restaurant,Fast Food Restaurant and American Restaurant,Fast Food,Hamburgers,Restaurants",San Bernardino,US,us/ca/sanbernardino/1505ehighlandave/554191587,34.1356,-117.2545,Carl's Jr.,92404,CA
AWE2CMpa3-Khe5l_fvkw,379 South Lovekin,"Fast Food Restaurant,Fast Food",Blythe,US,us/ca/blythe/379southlovekin/-2061630068,33.6049,-114.6058,Burger King,92225,CA
AV1c3SLTRxPSIh2RYoCB,3040 Park Ave Ste E1,"Pizza,Restaurant,Food Delivery,Take Out Restaurants,Fast Food Restaurants,Pizza Place,Restaurants",Merced,US,us/ca/merced/3040parkavestee1/-1055723171,37.3177,-120.4725,Domino's Pizza,95348-3405,CA
AVweMiYFIN2L1WUf201A,255 Soscol Ave,"Chinese Restaurant,Restaurant,Breakfast & Brunch,Fast Food,Chinese,Catering,Restaurants",Napa,US,us/ca/napa/255soscolave/-1191797674,38.284,-122.2746,Panda Express,94559,CA
AV1eRPbHIxWefVJwfWRu,1248 N Blackstone,"Ice Cream Parlors,Breakfast,Fast Food Restaurants,Coffeehouses,Salads,Fast Food,Frozen Yogurt,Hamburgers,Restaurants,Sandwich Shops,Frozen Yogurt Shops",Fresno,US,us/ca/fresno/1248nblackstone/-1161002137,36.7587,-119.7901,McDonald's,93703,CA
AVwdMKY2kufWRAb53Ptw,909 Village Ct,"Mexican Restaurant,Restaurant,Mexican Restaurants,Caterers,Take Out Restaurants,Fast Food Restaurants,Latin American Restaurants,Burrito Place and Mexican Restaurant,Beverages,Burrito Place and Mexican Restaurant Montgomery Village,Restaurants,Burrito Place",Santa Rosa,US,us/ca/santarosa/909villagect/-1395719239,38.4431,-122.6859,High Tech Burrito,95405,CA
AVwdU8Zk_7pvs4fz4tpV,401 Las Posas Rd,"Hamburgers & Hot Dogs,Restaurant,Carry-out food,Hot dog restaurants,Fast Food Restaurant,Hamburger restaurants,Fast Food Restaurants,Fast Food,Hamburgers,Restaurants",Camarillo,US,us/ca/camarillo/401lasposasrd/554191587,34.2215,-119.0704,Carl's Jr.,93010,CA
AVwcuFgt_7pvs4fzyO33,153 Cochran St,"Fast Food Restaurant,Restaurants",Simi Valley,US,us/ca/simivalley/153cochranst/-1191797674,34.2814,-118.7931,Panda Express,93065,CA
AVweRRJe_7pvs4fzBhFT,900 9th St,"Ice Cream Parlors,Breakfast,Fast Food Restaurants,Take Out Restaurants,Fast Food,Restaurants,Frozen Yogurt Shops,Hamburgers & Hot Dogs,Restaurant,Fast Food Restaurant,Coffeehouses,Salads,Hamburgers and Hot Dogs,Hamburgers,Sandwich Shops",Modesto,US,us/ca/modesto/9009thst/-1161002137,37.6392,-121.0001,McDonald's,95354,CA
AVwcgJUx_7pvs4fzvxBW,1742 N Main St,"Burger Joint,Fast Food Restaurant,American Restaurant,Restaurants",Salinas,US,us/ca/salinas/1742nmainst/-448666054,36.7127,-121.6544,Five Guys,93906,CA
AWiD5jEe3-Khe5l_yklR,1345 N. Main Street,"Mexican,Breakfast,Vegetarian,Fast Food,Restaurants",Salinas,US,us/ca/salinas/1345n.mainstreet/-864103396,36.704,-121.6534,Taco Bell,93906,CA
AWiD65Ip3-Khe5l_ylNT,350 Wake Ave.,"Mexican,Breakfast,Vegetarian,Fast Food,Restaurants",El Centro,US,us/ca/elcentro/350wakeave./-864103396,32.7716,-115.5507,Taco Bell,92243,CA
AVzA_pJHFcQ3k02bBbCu,506 Ivy St,"Italian Restaurant,Caterers,American restaurants,Fast Food Restaurants,Take Out Restaurants,Cocktail Bar,Restaurants,Italian Restaurants,Pizza,Restaurant,Mediterranean Restaurants,Pizza Place,Catering",Chico,US,us/ca/chico/506ivyst/-607216596,39.7242,-121.8437,Franky's,95928,CA
AVweg6OsByjofQCxy7Y2,180 Cohasset Rd,"Asian Restaurants,Caterers,Chinese Restaurants,food and drink,recreation,Take Out Restaurants,Fast Food Restaurants,Family Style Restaurants,Restaurants",Chico,US,us/ca/chico/180cohassetrd/613992978,39.7515,-121.8544,Happy Garden Restaurant,95926,CA
AVwdrdXKkufWRAb58Q6R,1118 Branham Ln,"Carry-out food,Pizza Restaurants,Take Out,Caterers,Restaurant delivery service,American restaurants,Fast Food,Take Out Restaurants,Banquet Halls & Reception Facilities,Home delivery beer and beverages,Banquet Facilities,Restaurants,Italian Restaurants,Restaurant Menus,Pizza,Restaurant,Family style restaurants,Pizza Place,Catering",San Jose,US,us/ca/sanjose/1118branhamln/330000776,37.2624,-121.8778,Round Table Pizza,95118,CA
AVwd5EnvIN2L1WUf0H-Z,7130 Santa Teresa Blvd,"Asian Restaurants,Carry-out food,Restaurant,Japanese Restaurants,Caterers,Seafood Restaurants,Japanese Restaurant,Take Out Restaurants,Fast Food Restaurants,Sushi Bars,Japanese,Restaurants",San Jose,US,us/ca/sanjose/7130santateresablvd/-103396124,37.226,-121.7751,Sushi Boat Town,95139,CA
AVwdSYkxByjofQCxnhCE,4400 Stevens Creek Blvd,"Pizza Restaurants,Fast Food Restaurants,Take Out Restaurants,Banquet Halls & Reception Facilities,Buffet Restaurants,Restaurants,Italian Restaurants,Restaurant Menus,Pizza,Dialysis Clinics,Pasta Restaurants,Health Medical Services,Health Clinics,Surgeons,Dialysis",San Jose,US,us/ca/sanjose/4400stevenscreekblvd/-1578983454,37.3228,-121.98,Da Vita San Jose Pd Dialysis,95129,CA
AVzA1AQO-gnIPe8DScLy,14395 San Pablo Ave,"Carry-out food,Breakfast,Hot dog restaurants,American,Burgers,Hamburger restaurants,Fast Food,Restaurants,Restaurant,Burger Joint,Fast Food Restaurant,Chicken,Fast food restaurants,Hamburgers",San Pablo,US,us/ca/sanpablo/14395sanpabloave/-230519289,37.9658,-122.3451,Jack in the Box,94806,CA
AVweHp_bIN2L1WUf2J4l,4550 Clayton Rd,"Ice Cream Parlors,Carry-out food,Breakfast,Hot dog restaurants,Hamburger restaurants,Fast Food,Restaurants,Frozen Yogurt Shops,Restaurant,Fast Food Restaurant,Coffeehouses,Salads,Hamburgers,Sandwich Shops",Concord,US,us/ca/concord/4550claytonrd/-1161002137,37.9621,-121.9866,McDonald's,94521,CA
AVwc8fMA_7pvs4fz0oud,3600 MacDonald Ave,"Fried Chicken Joint,Food Delivery,Seafood,Fast Food,Fast Food Restaurants,Chicken Restaurants,Restaurants,Restaurant,Soul,Soul Food Restaurants,Fast Food Restaurant,Chicken,Food & Beverage Delivery Services",Richmond,US,us/ca/richmond/3600macdonaldave/1908215581,37.9337,-122.3353,JJ Fish and Chicken,94805,CA
AVwdpGUuByjofQCxrIWd,26715 Western Ave,"Carry-out food,Caterers,American,Fried Chicken Joint,Fried Chicken Joint Northwest San Pedro,American restaurants,Fast Food,Restaurants,Restaurant,Barbecued poultry,Fast Food Restaurant,Chicken,Barbecue,Spare rib restaurants,Chicken restaurants",Lomita,US,us/ca/lomita/26715westernave/106088,33.7785,-118.3102,KFC,90717,CA
AWj7ItCi3-Khe5l_1TPk,1860 E Ave J,"Ice Cream Parlors,Breakfast,Fast Food,Coffeehouses,Salads,Hamburgers,Restaurants,Sandwich Shops",Lancaster,US,us/ca/lancaster/1860eavej/-1161002137,34.6893,-118.0952,McDonald's,93535,CA
AVwcpylJByjofQCxgsjc,1830 Long Beach Blvd,"Ice Cream Parlors,Carry-out food,Breakfast,Hot dog restaurants,Hamburger restaurants,Fast Food,Fast Food Restaurants,Take Out Restaurants,Restaurants,Frozen Yogurt Shops,Restaurant,Fast Food Restaurant,Coffeehouses,Salads,Hamburgers and Hot Dogs,Hamburgers,Sandwich Shops",Long Beach,US,us/ca/longbeach/1830longbeachblvd/-1161002137,33.7901,-118.1889,McDonald's,90806,CA
AV1dAon1a4HuVbed6J5H,185 S Patterson Ave Ste G,"Pizza,Restaurant,Food Delivery,Take Out Restaurants,Fast Food Restaurants,Pizza Place,Restaurants",Santa Barbara,US,us/ca/santabarbara/185spattersonavesteg/-1055723171,34.4357,-119.8097,Domino's Pizza,93111,CA
AV1eQitVa4HuVbed6q4K,73 Main Street,"Restaurant,Fast Food,Chicken,Restaurants",Placerville,US,us/ca/placerville/73mainstreet/106088,38.7279,-120.8079,KFC,95667,CA
AVwdOQoGkufWRAb53mkh,1035 Emerald Bay Rd,"Ice Cream Parlors,Carry-out food,Breakfast,Hot dog restaurants,Burgers,Hamburger restaurants,Fast Food Restaurants,Take Out Restaurants,Fast Food,Restaurants,Frozen Yogurt Shops,Hamburgers & Hot Dogs,Restaurant,Fast Food Restaurant,Coffeehouses,Salads,Hamburgers and Hot Dogs,Hamburgers,Sandwich Shops",South Lake Tahoe,US,us/ca/southlaketahoe/1035emeraldbayrd/-1161002137,38.9124,-120.0033,McDonald's,96150,CA
AVwclwCpByjofQCxf-ij,111 Colma Blvd,"Carry-out food,Hot dog restaurants,American restaurants,Hamburger restaurants,Fast Food,Fast Food Restaurant and Burger Joint,Restaurants,Hamburgers & Hot Dogs,Restaurant,Burger Joint,Fast Food Restaurant and Burger Joint Central Colma,Fast Food Restaurant,Fast food restaurants",Daly City,US,us/ca/dalycity/111colmablvd/-2061630068,37.6771,-122.4676,Burger King,94014,CA
AV2j8xKCa4HuVbed-Sm1,600 Redwood Hwy,"Ice Cream Parlors,Restaurant,Breakfast,Fast Food,Coffeehouses,Salads,Hamburgers,Restaurants,Frozen Yogurt Shops,Sandwich Shops",Mill Valley,US,us/ca/millvalley/600redwoodhwy/-1161002137,37.8907,-122.5161,McDonald's,94941,CA
AWj7KBM1a4HuVbedizgS,1092 E Hospitality Lane Suite A,"Breakfast,Traditional American,Food Delivery,Fast Food,Coffeehouses,Bakeries,Bagel Shops,Catering,Restaurants,Sandwich Shops",San Bernardino,US,us/ca/sanbernardino/1092ehospitalitylanesuitea/-1631107135,34.0692,-117.262,Panera Bread,92408,CA
AWlP_PVs3-Khe5l_5leD,12280 Heacock Street,"Fast Food,Chicken,Restaurants",Moreno Valley,US,us/ca/morenovalley/12280heacockstreet/106088,33.9424,-117.2434,KFC,92557,CA
AVzBBN-bFcQ3k02bBb-P,790 Gravenstein Hwy N,"Pizza,Restaurant,Carry-out food,American restaurants,Family style restaurants,Take Out Restaurants,Fast Food Restaurants,Pizza Place,Restaurants,Italian Restaurants",Sebastopol,US,us/ca/sebastopol/790gravensteinhwyn/-1496840828,38.4081,-122.8403,Mary's Pizza Shack,95472,CA
AV1c4-ci3-Khe5l_MDkJ,512 Main St,"Pizza,Restaurant,Food Delivery,Take Out Restaurants,Fast Food Restaurants,Pizza Place,Restaurants",Watsonville,US,us/ca/watsonville/512mainst/-1055723171,36.9121,-121.7585,Domino's Pizza,95076,CA
AVwcqjCiByjofQCxg0rk,2867 Highland Ave,"Restaurant,Burger Joint,Breakfast,Fast Food Restaurant,Fast Food,Chicken,Hamburgers,Restaurants",Selma,US,us/ca/selma/2867highlandave/-230519289,36.5759,-119.6308,Jack in the Box,93662,CA
AVwdvOwyIN2L1WUfyvmd,6759 N Milburn Ave,"Restaurant,Burger Joint,Breakfast,Fast Food Restaurant,Fast Food,Chicken,Hamburgers",Fresno,US,us/ca/fresno/6759nmilburnave/-230519289,36.8357,-119.8795,Jack in the Box,93722,CA
AWjXNH44IxWefVJwF6eq,4100 Oceanside Blvd.,"Mexican,Breakfast,Vegetarian,Fast Food,Restaurants",Oceanside,US,us/ca/oceanside/4100oceansideblvd./-864103396,33.2064,-117.2892,Taco Bell,92056,CA
AWjXJMppa4HuVbediebU,501 New Los Angeles,"Ice Cream Parlors,Breakfast,Fast Food,Coffeehouses,Salads,Hamburgers,Restaurants,Sandwich Shops",Moorpark,US,us/ca/moorpark/501newlosangeles/-1161002137,34.2794,-118.8742,McDonald's,93021,CA
AVzRTlFiFcQ3k02bBtEn,4045 Ball Rd,"Carry-out food,Delicatessens,Fast Food,Take Out Restaurants,Fast Food Restaurants,Restaurants,Delis And Delicatessens,Restaurant,Fast Food Restaurant,wich Place,Sandwiches,Sandwich Place,Sandwich Shops",Cypress,US,us/ca/cypress/4045ballrd/-891525969,33.8177,-118.0618,Subway,90630,CA
AWCuo618a4HuVbedKoPw,1501 El Camino Real,"Restaurant,Take Out,Carry-out food,Delicatessens,Ice cream parlors,Fast Food Restaurants,Karaoke,Yogurt,Lunch Restaurants,Restaurants,Sandwich Shops",Redwood City,US,us/ca/redwoodcity/1501elcaminoreal/110537776,37.480625,-122.227238,To Go's,94063,CA
AV5bF6BPIxWefVJwo3GZ,2312 W Kettleman Ln,"American Restaurants,Carry-out food,Hot dog restaurants,Family style restaurants,Hamburger restaurants,Fast Food Restaurants,Karaoke,Restaurants",Lodi,US,us/ca/lodi/2312wkettlemanln/-28540406,38.11507,-121.30254,Farmer Boys,95242,CA
AVweMvuTByjofQCxwI4c,846 Blossom Hill Rd,"Asian Restaurants,Chinese Restaurants,Thai Restaurants,American restaurants,Thai restaurants,Take Out Restaurants,Fast Food Restaurants,Family Style Restaurants,Restaurants",San Jose,US,us/ca/sanjose/846blossomhillrd/-1160037340,37.2499,-121.8567,Thai Grata Restaurant,95123,CA
AVweY-0vIN2L1WUf4fvc,243 W 2nd St,"Asian Restaurants,Caterers,Restaurant delivery service,Chinese Restaurants,Take Out Restaurants,Fast Food Restaurants,Karaoke,Home delivery beer and beverages,Family Style Restaurants,Restaurants,Chinese restaurants",Chico,US,us/ca/chico/243w2ndst/-1679607339,39.72945,-121.84167,Peking Chinese Restaurants,95928,CA
AVwdiJPPkufWRAb561Ao,2280 Oak Grove Rd,"Chinese Restaurant,Restaurant,Carry-out food,Caterers,Fast Food,Chinese,Karaoke,Catering,Restaurants,Chinese restaurants",Walnut Creek,US,us/ca/walnutcreek/2280oakgroverd/-1191797674,37.9295,-122.0166,Panda Express,94598,CA
AVweAb-x_7pvs4fz_NNE,1205 Baker St,"Carry-out food,Breakfast,Hot dog restaurants,American restaurants,Hamburger restaurants,Fast Food,Restaurants,Hamburgers & Hot Dogs,Burger Joint,Restaurant,Fast Food Restaurant,Chicken,Fast food restaurants,Hamburgers",Costa Mesa,US,us/ca/costamesa/1205bakerst/-230519289,33.6799,-117.9086,Jack in the Box,92626,CA
AWqfJIq7Z4Yw-wtdeZh-,2092 SE Bristol,"Fast Food,Hamburgers",Newport Beach,US,us/ca/newportbeach/2092sebristol/554191587,33.6609,-117.8747,Carl's Jr.,92660,CA
AVzBGIYnLD2H7whiWMWY,2451 Forest Ave,"Burger Joint,American Restaurants,Hot dog restaurants,American Restaurant,Hamburger restaurants,Take Out Restaurants,Fast Food Restaurants,Hamburgers and Hot Dogs,Restaurants",Chico,US,us/ca/chico/2451forestave/-2144716686,39.7185,-121.7971,Burger Hut,95928,CA
AVwcpGhl_7pvs4fzxYUK,2717 Middlefield Rd,"Delis And Delicatessens,Restaurant,Fast Food Restaurant,wich Place,Fast Food,Take Out Restaurants,Fast Food Restaurants,Sandwich Place,Restaurants,Sandwich Shops",Palo Alto,US,us/ca/paloalto/2717middlefieldrd/-891525969,37.4334,-122.1291,Subway,94306,CA
AVwct4V6ByjofQCxhZxE,3550 Stanley Blvd,"Delis And Delicatessens,Restaurant,Sandwich Place and Fast Food Restaurant,Fast Food Restaurant,Fast Food,Sandwich Place,Restaurants,Sandwich Shops",Pleasanton,US,us/ca/pleasanton/3550stanleyblvd/-891525969,37.6695,-121.8587,Subway,94566,CA
AVweedB8_7pvs4fzDVj-,1407 Park St,"Sandwich Place and Fast Food Restaurant,Carry-out food,Delicatessens,Breakfast & Brunch,American restaurants,Fast Food,Restaurants,Delis And Delicatessens,Restaurant,Sandwich Place and Fast Food Restaurant East End,Fast Food Restaurant,wich Place,Sandwiches,Sandwich Place,Sandwich Shops",Alameda,US,us/ca/alameda/1407parkst/-891525969,37.7645,-122.2427,Subway,94501,CA
AVwdV1QBByjofQCxoFlB,13347 South St,"Restaurant,Asian Restaurant,Fast Food",Cerritos,US,us/ca/cerritos/13347southst/570979226,33.86015,-118.046643,Manila Sunset,90703,CA
AWqYDJ6bcuP9ADUBAhTe,1408 Third Ave,"Fast Food Restaurant,Burger Joint",Chula Vista,US,us/ca/chulavista/1408thirdave/-230519289,32.602782,-117.065173,Jack in the Box,91911,CA
AVwc_VqY_7pvs4fz1GH2,3434 Arlington Ave,"Restaurant,Fast Food Restaurant,Sandwich Place",Riverside,US,us/ca/riverside/3434arlingtonave/-891525969,33.934958,-117.273195,SUBWAY,92506,CA
AVwePVIX_7pvs4fzBQVm,800 W Harris St,"Restaurant,Fast Food Restaurant,Fast Food Restaurants,Take Out Restaurants,Sandwich Place,Restaurants,Sandwich Shops",Eureka,US,us/ca/eureka/800wharrisst/-891525969,40.782089,-124.180318,Subway,95503,CA
AWkq8VNYRxPSIh2RCkE7,4211 W Riverside Drive,"American Restaurants,Takeout,American,Burgers,Take Out Restaurants,Breakfast Brunch and Lunch Restaurants,,Fast Food Restaurants,Family Style Restaurants,Hamburgers and Hot Dogs,Family Friendly Restaurants,Restaurants,Sandwich Shops",Burbank,US,us/ca/burbank/4211wriversidedrive/-1389174580,34.15223,-118.34638,Big Boy,91505-4146,CA
AWkq7L5c3-Khe5l_3LB6,48 S Capitol Avenue,"American Restaurants,Hot Dog Stands and Restaurants,Fast Food Restaurants,Take Out Restaurants,Hamburgers and Hot Dogs,Restaurants,Meat",San Jose,US,us/ca/sanjose/48scapitolavenue/1581570686,37.36163,-121.83445,Marks Hot Dogs,95127-2838,CA
AWkq9Tb6RxPSIh2RCpty,123 E 18th Street,"Mexican Restaurants,Caterers,Mexican,Mexican and Latin American Grocery Stores,Take Out Restaurants,Latin American Restaurants,Fast Food Restaurants,Restaurants",Bakersfield,US,us/ca/bakersfield/123e18thstreet/-639056231,35.37523,-119.00217,Los Tacos De Huicho,93305-5606,CA
AVwcpiUSIN2L1WUfnWny,521 N Hollywood Way,"Asian Restaurants,Chinese Restaurant,Restaurant,Caterers,Chinese Restaurants,Chinese,Take Out Restaurants,Fast Food Restaurants,Restaurants",Burbank,US,us/ca/burbank/521nhollywoodway/1518973878,34.159884,-118.343105,Wok To Go,91505-4983,CA
AWkq8Dwi3-Khe5l_3PZJ,1944 Fremont Boulevard,"Asian Restaurants,Vietnamese Restaurants,Chinese Restaurants,Take Out Restaurants,Fast Food Restaurants,Health Food Restaurants,Vietnamese,Restaurants",Seaside,US,us/ca/seaside/1944fremontboulevard/-1277377905,36.617796,-121.840907,Noodles Bar,93955-3103,CA
AWkq9odv3-Khe5l_3YDB,535 Solano St,"Coffee Shops,American Restaurants,American,Take Out Restaurants,Fast Food Restaurants,Breakfast Brunch and Lunch Restaurants,,Family Style Restaurants,Cafeterias,Restaurants",Suisun City,US,us/ca/suisuncity/535solanost/-1643790062,38.23833,-122.03971,Joy Of Eating Cafe,94585-2488,CA
AV1Tp3HzLD2H7whiZ9Zd,481 E Imperial Hwy,"Restaurant,Carry-out food,Caterers,Delicatessens,Fast Food Restaurant,wich Place,Fast Food,Karaoke,Sandwiches,Sandwich Place,Restaurants",La Habra,US,us/ca/lahabra/481eimperialhwy/-891525969,33.917781,-117.940351,SUBWAY,90631,CA
AVwc7Ia9ByjofQCxjrFx,1151 Galleria Blvd,"Ice Cream & Frozen Desserts,Hamburgers & Hot Dogs,Restaurant,American Restaurant,Fast Food Restaurants,Dessert Restaurants,Juice Bar,Restaurants,Ice Cream Shop",Roseville,US,us/ca/roseville/1151galleriablvd/-1721138121,38.774237,-121.269814,Dairy Queen,95678,CA
AVwdc-iCByjofQCxpRqd,8530 Auburn Folsom Rd,"Restaurant,Burger Joint,Fast Food Restaurant",Granite Bay,US,us/ca/granitebay/8530auburnfolsomrd/-230519289,38.743031,-121.170646,Jack in the Box,95746,CA
AVwdSwCOByjofQCxnk2I,1604 E 2nd St,"Mexican Restaurant,Restaurant,Fast Food Restaurant,Mexican Restaurant and Fast Food Restaurant",Beaumont,US,us/ca/beaumont/1604e2ndst/-864103396,33.923736,-116.948689,Taco Bell,92223,CA
AV1c5LRnRxPSIh2RYv61,2015 Mission St,"Restaurant,Carry-out food,Hot dog restaurants,Fast Food Restaurant,American restaurants,Hamburger restaurants,Fast Food,Fast food restaurants,Restaurants",Santa Cruz,US,us/ca/santacruz/2015missionst/-2061630068,36.962797,-122.043374,Burger King,95060,CA
AVwdLMh1_7pvs4fz3CJg,695 Coleman Ave,"Delis And Delicatessens,Restaurant,Fast Food Restaurant,wich Place,Fast Food,Sandwich Place,Restaurants,Sandwich Shops",San Jose,US,us/ca/sanjose/695colemanave/-891525969,37.341457,-121.911514,Subway,95110,CA
AVwdqyXYkufWRAb58KN3,255 S Grand Ave,"Restaurant,Fast Food Restaurant,wich Place,Fast Food,Sandwich Place,retail",Los Angeles,US,us/ca/losangeles/255sgrandave/-891525969,34.053538,-118.250897,SUBWAY,90012,CA
AWpzXchSZ4Yw-wtddJoe,113 Pereira Drive,"Fast Food Restaurant,Burger Joint",Irvine,US,us/ca/irvine/113pereiradrive/-791445730,33.64949,-117.842704,Wendys,92697,CA
AWkq9KLu3-Khe5l_3VTu,7149 Beverly Boulevard,"Breakfast Brunch and Lunch Restaurants,Coffee Shops,American Restaurants,Caterers,American,Fast Food Restaurants,Restaurants,Sandwich Shops",Los Angeles,US,us/ca/losangeles/7149beverlyboulevard/638803710,34.07617,-118.34539,Lulus Cafe,90036-2548,CA
